id,category,donateedetails,donateepaidby,donateetype,hours_details,hours_worked,is_ultimate_payer_different,ispaymentdonated,job_title,link,member,mnis_id,parent_interest_id,payment_description,payment_received,payment_type,published,received_date,registered,source_archive,summary,twfy_id,ultimate_payer_name,ultimatepayeraddress,ultimatepayernatureofbusiness,ultimatepayerprotectedbyconfidentiality,updated_1,value
11338,Employment and earnings - Ad hoc payments,,,,,6.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11338,Sir Geoffrey Cox,1508,11337,,True,Monetary,2024-11-25,2024-11-15,2024-11-25,Apr07_25,"Payment received on 15 November 2024 - £10,000.00",,,,,False,,10000.00
11344,Employment and earnings - Ad hoc payments,,,,approx.,25.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11344,Baggy Shanker,5176,7633,Basic Allowance,True,Monetary,2024-11-25,2024-08-25,2024-08-02,Apr07_25,"Payment received on 25 August 2024 - £1,068.79",,,,,False,,1068.79
11355,Employment and earnings - Ad hoc payments,,,,Estimated up to 2 hours per week,8.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11355,Torsten Bell,5069,10852,,True,Monetary,2024-11-25,2024-10-31,2024-11-25,Apr07_25,Payment received on 31 October 2024 - £400.00,,,,,False,,400.00
11313,Employment and earnings - Ad hoc payments,,,,Approximate number of hours,20.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11313,Michelle Welsh,5226,9710,As a final payment,True,Monetary,2024-11-25,2024-10-25,2024-11-20,Apr07_25,Payment received on 25 October 2024 - £387.71,,,,,False,,387.71
11343,Employment and earnings - Ad hoc payments,,,,approx.,25.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11343,Baggy Shanker,5176,7633,"£1,068.79 Basic Allowance and £1,362.71 Responsibility Allowance",True,Monetary,2024-11-25,2024-07-25,2024-09-02,Apr07_25,"Payment received on 25 July 2024 - £2,431.00",,,,,False,,2431.00
11346,Employment and earnings - Ad hoc payments,,,,approx.,25.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11346,Baggy Shanker,5176,7633,As a final payment.,True,Monetary,2024-11-25,2024-10-25,2024-11-02,Apr07_25,Payment received on 25 October 2024 - £344.77,,,,,False,,344.77
11336,Employment and earnings - Ad hoc payments,,,,see above,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11336,Dan Norris,221,8078,"This is a one off payment for 8 months of ""back pay"" for Mayoral allowance
in light of the pay award for 1 April 2024 – 31 March 2025, which has now
been confirmed by the Local Government Association.",True,Monetary,2024-11-25,2024-11-28,2024-11-18,Apr07_25,"Payment received on 28 November 2024 - £1,559.68",,,,,False,,1559.68
11328,Employment and earnings - Ad hoc payments,,,,,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11328,Yuan Yang,5267,11326,Advance payment for signing publishing deal.,True,Monetary,2024-11-25,2024-10-18,2024-11-25,Apr07_25,"Payment received on 18 October 2024 - £3,175.72",,RCW literary Agency,"20 Powis Mews, London W11 1JN",,False,,3175.72
11330,Employment and earnings - Ad hoc payments,,,,,9.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11330,Suella Braverman,4475,3869,Advance payment for speaking engagement,True,Monetary,2024-11-23,2024-11-19,2024-11-23,Apr07_25,"Payment received on 19 November 2024 - £3,439.92",,Global Liberty Institute,"Gotthardstrasse 20, 6300 Zug, Switzerland",Think tank,False,,3439.92
11329,Employment and earnings - Ad hoc payments,,,,maximum,6.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11329,Paulette Hamilton,4938,4017,,True,Monetary,2024-11-22,2024-10-28,2024-11-22,Apr07_25,Payment received on 28 October 2024 - £139.20,,,,,False,,139.20
11321,Employment and earnings - Ad hoc payments,,,,,3.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11321,Suella Braverman,4475,10930,Writing,True,Monetary,2024-11-21,2024-11-12,2024-11-21,Apr07_25,Payment received on 12 November 2024 - £750.00,,,,,False,,750.00
7141,Employment and earnings - Ad hoc payments,,,,No additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/7141,Liam Byrne,1171,4136,Further advance on book,True,Monetary,2024-11-21,2024-05-31,2024-11-13,Apr07_25,"Payment received on 31 May 2024 - £2,500.00",,,,,False,,2500.00
11325,Employment and earnings - Ad hoc payments,,,,Number of hours is approximate,5.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11325,Dr Neil Shastri-Hurst,5197,6031,Fee includes 15% to be deducted on account of Chambers' fees.,True,Monetary,2024-11-21,2024-11-20,2024-11-21,Apr07_25,"Payment received on 20 November 2024 - £1,350.00",,Taylor Haldane Barlex,"137 Beehive Lane, Great Baddow, Chelmsford, Essex, CM2 9RX",Solicitor,False,,1350.00
11324,Employment and earnings - Ad hoc payments,,,,,5.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11324,Dr Neil Shastri-Hurst,5197,6031,Fee includes 15% to be deducted on account of Chambers' fees.,True,Monetary,2024-11-21,2024-11-20,2024-11-21,Apr07_25,"Payment received on 20 November 2024 - £1,000.00",,Powell & Co,"Verbruggens House, Number One Street, Royal Woolwich Arsenal, London, SE18 6HG",Solicitor,False,,1000.00
11320,Employment and earnings - Ad hoc payments,,,,,1.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11320,Dame Karen Bradley,4110,3818,,False,Monetary,2024-11-21,2024-11-20,2024-11-21,Apr07_25,Payment expected for services on 20 November 2024 - £150.00,,,,,False,,150.00
11319,Employment and earnings - Ad hoc payments,,,,,7.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11319,Carolyn Harris,4480,11234,,True,Monetary,2024-11-21,2024-11-15,2024-11-20,Apr07_25,Payment received on 15 November 2024 - £300.00,,,,,False,,300.00
11087,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11087,Liam Byrne,1171,4136,Advance for paperback version of book already written,True,Monetary,2024-11-21,2024-10-25,2024-11-13,Apr07_25,"Payment received on 25 October 2024 - £2,050.00",,,,,False,,2050.00
11327,Employment and earnings - Ad hoc payments,,,,,3.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11327,Dr Neil Shastri-Hurst,5197,6031,Fee includes 15% to be deducted on account of Chambers' fees.,True,Monetary,2024-11-21,2024-11-21,2024-11-21,Apr07_25,Payment received on 21 November 2024 - £600.00,,Fletchers Solicitors Limited t/a Fletchers Solicitors,"Dukes House, 34 Hoghton Street, Southport, Merseyside, PR9 0PU",Solicitor,False,,600.00
11312,Employment and earnings - Ad hoc payments,,,,(approx.),20.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11312,Michelle Welsh,5226,7380,as a final payment,True,Monetary,2024-11-20,2024-10-25,2024-11-20,Apr07_25,Payment received on 25 October 2024 - £447.92,,,,,False,,447.92
11309,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11309,Anneliese Dodds,4657,11308,,True,Monetary,2024-11-20,2024-03-20,2024-11-20,Apr07_25,Payment received on 20 March 2024 - £276.79,,,,,False,,276.79
11316,Employment and earnings - Ad hoc payments,,,,Approximate number of hours.,55.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11316,Michael Payne,5146,9527,This was a final payment for the period up to October 2024.,True,Monetary,2024-11-20,2024-10-25,2024-11-20,Apr07_25,"Payment received on 25 October 2024 - £1,705.06",,,,,False,,1705.06
11310,Employment and earnings - Ad hoc payments,,,,no additional hours,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11310,Anneliese Dodds,4657,11308,,True,Monetary,2024-11-20,2024-09-25,2024-11-20,Apr07_25,Payment received on 25 September 2024 - £28.74,,,,,False,,28.74
11314,Employment and earnings - Ad hoc payments,,,,Approximate number of hours.,20.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11314,Michael Payne,5146,7008,This was a final payment for period up to 10 October 2024.,True,Monetary,2024-11-20,2024-10-25,2024-11-20,Apr07_25,Payment received on 25 October 2024 - £335.76,,,,,False,,335.76
11315,Employment and earnings - Ad hoc payments,,,,Approximate number of hours.,15.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11315,Michael Payne,5146,9486,This was a final payment for the period up to 10 October 2024.,True,Monetary,2024-11-20,2024-10-25,2024-11-20,Apr07_25,Payment received on 25 October 2024 - £337.52,,,,,False,,337.52
11270,Employment and earnings - Ad hoc payments,,Donated by the Member to the recipient,Charity,,1.00,False,True,,https://interests-api.parliament.uk/api/v1/Interests/11270,Emily Thornberry,1536,11269,,True,Monetary,2024-11-19,2024-11-04,2024-11-15,Apr07_25,Payment received on 04 November 2024 - £850.00,,,,,False,,850.00
11295,Employment and earnings - Ad hoc payments,,,,Up to two days per month for a six month period,120.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11295,Sir Oliver Dowden,4441,11294,,True,Monetary,2024-11-19,2024-11-08,2024-11-19,Apr07_25,"Payment received on 08 November 2024 - £60,000.00",,,,,False,,60000.00
11296,Employment and earnings - Ad hoc payments,,,,including preparation time,2.50,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11296,Dr Rosena Allin-Khan,4573,5774,,True,Monetary,2024-11-19,2024-11-14,2024-11-19,Apr07_25,Payment received on 14 November 2024 - £300.00,,,,,False,,300.00
11292,Employment and earnings - Ad hoc payments,,,,,2.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11292,Sir Bernard Jenkin,40,4791,Article for Diplomat Magazine,True,Monetary,2024-11-18,2024-11-11,2024-11-18,Apr07_25,Payment received on 11 November 2024 - £325.00,,,,,False,,325.00
11278,Employment and earnings - Ad hoc payments,,,,Approximate hours worked,6.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11278,Dr Neil Shastri-Hurst,5197,6031,(includes 15% to be deducted for Chambers fees),True,Monetary,2024-11-15,2024-11-13,2024-11-15,Apr07_25,Payment received on 13 November 2024 - £710.00,,Law Together LLP,"Castlefield House, Liverpool Road, Manchester Ms 4SB",Solicitor,False,,710.00
11279,Employment and earnings - Ad hoc payments,,,,Approximate number of hours worked,2.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11279,Dr Neil Shastri-Hurst,5197,6031,(includes 15% to be deducted for Chambers fees),True,Monetary,2024-11-15,2024-11-13,2024-11-15,Apr07_25,Payment received on 13 November 2024 - £150.00,,Minster Law Limited,"Kingfisher House, Calder Park, Wakefield, WF2 7UA",Solicitor,False,,150.00
11277,Employment and earnings - Ad hoc payments,,,,Approximate number of hours worked,15.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11277,Dr Neil Shastri-Hurst,5197,6031,(includes 15% to be deducted for Chambers fees),True,Monetary,2024-11-15,2024-11-11,2024-11-15,Apr07_25,"Payment received on 11 November 2024 - £2,632.50",,Slater and Gordon UK Limited,"Dempster Building, Atlantic Way, Liverpool, Merseyside L3 4UU",Solicitor,False,,2632.50
11273,Employment and earnings - Ad hoc payments,,,,work undertaken between 6 July and 30 September 2024,60.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11273,Sir Geoffrey Cox,1508,5142,,True,Monetary,2024-11-15,2024-10-15,2024-11-15,Apr07_25,"Payment received on 15 October 2024 - £63,000.00",,,,,False,,63000.00
11101,Employment and earnings - Ad hoc payments,,,,work undertaken between 1 May and 11 October 2024,25.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11101,Sir Geoffrey Cox,1508,6922,,True,Monetary,2024-11-15,2024-10-15,2024-11-15,Apr07_25,"Payment received on 15 October 2024 - £25,000.00",,,,,False,,25000.00
11263,Employment and earnings - Ad hoc payments,,,,,4.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11263,Sir Iain Duncan Smith,152,3680,article published in the Daily Telegraph on 21st October 2024,True,Monetary,2024-11-14,2024-11-12,2024-11-14,Apr07_25,Payment received on 12 November 2024 - £250.00,,,,,False,,250.00
11266,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11266,Kevin McKenna,5300,7340,as a final one-off payment,True,Monetary,2024-11-14,2024-10-25,2024-11-14,Apr07_25,Payment received on 25 October 2024 - £498.31,,,,,False,,498.31
11249,Employment and earnings - Ad hoc payments,,,,,0.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11249,Jess Phillips,4370,4365,Payment from book contract,True,Monetary,2024-11-13,2024-11-13,2024-11-13,Apr07_25,"Payment received on 13 November 2024 - £27,675.00",,Simon & Shuster UK,"1st Floor, 222 Gray's Inn Road, London WC1X 8HB",Publishing,False,,27675.00
11247,Employment and earnings - Ad hoc payments,,,,Approximate final payment for transition period for handover and completion of outstanding work,20.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11247,Stephen Gethins,4434,8141,,True,Monetary,2024-11-12,2024-10-30,2024-11-12,Apr07_25,"Payment received on 30 October 2024 - £1,131.22",,,,,False,,1131.22
11235,Employment and earnings - Ad hoc payments,,,,,7.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11235,Carolyn Harris,4480,11234,,True,Monetary,2024-11-11,2024-10-18,2024-11-11,Apr07_25,Payment received on 18 October 2024 - £300.00,,,,,False,,300.00
11236,Employment and earnings - Ad hoc payments,,,,,7.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11236,Carolyn Harris,4480,11234,,True,Monetary,2024-11-11,2024-10-31,2024-11-11,Apr07_25,Payment received on 31 October 2024 - £300.00,,,,,False,,300.00
11215,Employment and earnings - Ad hoc payments,,,,A backdated amount of £713.40 was also received in the pay packet of 25 October 2024,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11215,Dr Caroline Johnson,4592,4865,,True,Monetary,2024-11-11,2024-10-25,2024-11-04,Apr07_25,Payment received on 25 October 2024 - £713.40,,,,,False,,713.40
11211,Employment and earnings - Ad hoc payments,,,,Approximate hours worked,7.33,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11211,Dr Neil Shastri-Hurst,5197,6031,,True,Monetary,2024-11-07,2024-11-07,2024-11-07,Apr07_25,"Payment received on 07 November 2024 - £1,466.67",,Lime Clinical Negligence,"Two Colton Square, Leicester, LE1 1QH",Solicitor,False,,1466.67
11198,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11198,Jake Richards,5082,10573,,True,Monetary,2024-11-07,2024-10-03,2024-11-06,Apr07_25,"Payment received on 03 October 2024 - £4,500.00",,,,,False,,4500.00
11196,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11196,Jake Richards,5082,10573,,True,Monetary,2024-11-07,2024-10-31,2024-11-06,Apr07_25,"Payment received on 31 October 2024 - £2,400.00",,,,,False,,2400.00
11210,Employment and earnings - Ad hoc payments,,,,,5.50,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11210,Dr Neil Shastri-Hurst,5197,6031,,True,Monetary,2024-11-07,2024-11-06,2024-11-07,Apr07_25,"Payment received on 06 November 2024 - £1,950.00",,Wadsworth Solicitors Limited,"325 Stratford Road, Shirley, Solihull, West Midlands B90 3BL",Solicitor,False,,1950.00
11197,Employment and earnings - Ad hoc payments,,,,none since my election,0.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11197,Jake Richards,5082,10573,,True,Monetary,2024-11-07,2024-10-21,2024-11-06,Apr07_25,"Payment received on 21 October 2024 - £1,500.00",,,,,False,,1500.00
11209,Employment and earnings - Ad hoc payments,,,,Number of hours approximate,1.00,True,False,,https://interests-api.parliament.uk/api/v1/Interests/11209,Dr Neil Shastri-Hurst,5197,6031,,True,Monetary,2024-11-07,2024-11-05,2024-11-07,Apr07_25,Payment received on 05 November 2024 - £80.00,,Thompsons Solicitors LLP,"Building 3, Eturia Valley Office Village, Etruria, Stoke on Trent ST1 5RQ",Solicitor,False,,80.00
11183,Employment and earnings - Ad hoc payments,,,,,12.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11183,Suella Braverman,4475,10930,For articles,True,Monetary,2024-11-06,2024-10-29,2024-11-05,Apr07_25,"Payment received on 29 October 2024 - £3,000.00",,,,,False,,3000.00
11141,Employment and earnings - Ad hoc payments,,,,,10.00,False,False,,https://interests-api.parliament.uk/api/v1/Interests/11141,Nigel Farage,5091,11140,,True,Monetary,2024-11-05,2024-10-07,2024-10-31,Apr07_25,"Payment received on 07 October 2024 - £40,075.37",26352,,,,False,,40075.37
