id,parent_interest_id,member,party,mnis_id,twfy_id,category,category_code,summary
2066,,Greg Smith,conservative,4778,25925,Miscellaneous,8,"Co-Chairman of the Free Market Forum, a project of the Institute of Economic Affairs. This is an unpaid role."
2084,,Jo Stevens,labour,4425,25304,Miscellaneous,8,"Solicitor, non-practising since 8 May 2015."
2093,,Jamie Stone,liberal-democrat,4612,25668,Miscellaneous,8,"Company director (unpaid), Highland Fine Houses Ltd, in which I have a majority shareholding."
2099,,Graham Stringer,labour,449,10576,Miscellaneous,8,"Unremunerated trustee of the Global Warming Policy Foundation, an education charity."
2101,,Graham Stringer,labour,449,10576,Miscellaneous,8,"Member (unpaid) of the Political Advisory Board of the Foundation for Independence, a pro-Brexit group."
2103,,Graham Stuart,conservative,1482,11406,Miscellaneous,8,Unremunerated director of CSL Publishing Ltd; publishing and other consultancy services.
2105,,Zarah Sultana,your-party,4786,25909,Miscellaneous,8,"Director of Zarah Sultana Campaigns Ltd, which helps my political campaigning activity and helps fund any legal fees I require. This is an unpaid role."
2112,,Nick Thomas-Symonds,labour,4479,25279,Miscellaneous,8,"Barrister, not currently practising."
2117,,Emily Thornberry,labour,1536,11656,Miscellaneous,8,Non-practising barrister.
2119,,Sir Stephen Timms,labour,163,10596,Miscellaneous,8,"Trustee, East Thirteen Christian Trust."
2120,,Sir Stephen Timms,labour,163,10596,Miscellaneous,8,"Chair of Trustees, Traidcraft Foundation."
2121,,Sir Stephen Timms,labour,163,10596,Miscellaneous,8,"Trustee, Parliamentary Christian Trust."
2146,,Tom Tugendhat,conservative,4462,25374,Miscellaneous,8,Commissioned officer in Royal Naval Reserve.
2170,,Ruth Cadbury,labour,4389,25343,Land and property (within or outside the UK),6,Residential in Greater London
2172,,Dawn Butler,labour,1489,11447,Land and property (within or outside the UK),6,Residential in London
2178,,Florence Eshalomi,labourco-operative,4870,25759,Land and property (within or outside the UK),6,Property in London
2179,,John Finucane,sinn-fein,4823,25821,Land and property (within or outside the UK),6,Residential in Belfast
2182,,Mr David Lammy,labour,206,10678,Land and property (within or outside the UK),6,Residential in Tottenham
2184,,Seema Malhotra,labourco-operative,4253,25150,Land and property (within or outside the UK),6,Residential in London SW3
2185,,Seema Malhotra,labourco-operative,4253,25150,Land and property (within or outside the UK),6,Residential in Brentford
2189,,Ian Murray,labour,3966,24872,Land and property (within or outside the UK),6,Property in Edinburgh
2192,,Mark Pritchard,conservative,1576,11946,Land and property (within or outside the UK),6,Residential in London
2194,,Tulip Siddiq,labour,4518,25344,Land and property (within or outside the UK),6,Residential in London
2196,,Jamie Stone,liberal-democrat,4612,25668,Land and property (within or outside the UK),6,Residential in Edinburgh
2197,,Rishi Sunak,conservative,4483,25428,Land and property (within or outside the UK),6,Residential in London
2198,,Gareth Thomas,labourco-operative,177,10594,Land and property (within or outside the UK),6,Residential in Harrow
2204,,Liz Twist,labour,4618,25623,Land and property (within or outside the UK),6,Residential in Maine et Loire
2206,,Sir John Whittingdale,conservative,39,10632,Land and property (within or outside the UK),6,Residential in London
2208,,Feryal Clark,labour,4822,25896,Land and property (within or outside the UK),6,Residential in London
2212,,Tahir Ali,labour,4747,25888,Land and property (within or outside the UK),6,Residential in Birmingham
2213,,Rushanara Ali,labour,4138,24958,Land and property (within or outside the UK),6,Residential in London
2214,,Rushanara Ali,labour,4138,24958,Land and property (within or outside the UK),6,Residential in London
2217,,Bob Blackman,conservative,4005,24945,Land and property (within or outside the UK),6,Residential in Welwyn Garden City
2219,,Claire Coutinho,conservative,4806,25890,Land and property (within or outside the UK),6,Residential in London
2228,,Richard Fuller,conservative,3912,24787,Land and property (within or outside the UK),6,Property in New York
2229,,Mark Garnier,conservative,4074,24824,Land and property (within or outside the UK),6,Residential in Cornwall
2235,,Andrew Gwynne,unknown,1506,11531,Land and property (within or outside the UK),6,Residential in Tameside
2242,,Dr Caroline Johnson,conservative,4592,25597,Land and property (within or outside the UK),6,Residential in Lincolnshire
2243,,Stephen Kinnock,labour,4359,25297,Land and property (within or outside the UK),6,Residential in Neath Port Talbot
2247,,Helen Morgan,liberal-democrat,4934,26056,Land and property (within or outside the UK),6,Residential in Buckinghamshire
2248,,Helen Morgan,liberal-democrat,4934,26056,Land and property (within or outside the UK),6,Residential in Cumbria
2256,,Liz Saville Roberts,plaid-cymru,4521,25302,Land and property (within or outside the UK),6,Residential in Gwynedd
2257,,Emily Thornberry,labour,1536,11656,Land and property (within or outside the UK),6,"Residential in Guildford, Surrey"
2374,,Suella Braverman,reform,4475,25272,Land and property (within or outside the UK),6,Property in London
2383,,Daisy Cooper,liberal-democrat,4769,25901,Land and property (within or outside the UK),6,Residential in Suffolk
2391,,Richard Fuller,conservative,3912,24787,Land and property (within or outside the UK),6,Residential in Warwickshire
2394,,Simon Hoare,conservative,4494,25427,Land and property (within or outside the UK),6,Property in Oxfordshire
2399,,Afzal Khan,labour,4671,25662,Land and property (within or outside the UK),6,Business in Manchester
2400,,Clive Lewis,labour,4500,25356,Land and property (within or outside the UK),6,Residential in Norwich
2401,,Sir Julian Lewis,conservative,54,10358,Land and property (within or outside the UK),6,Residential in London
2402,,Carla Lockhart,dup,4857,25562,Land and property (within or outside the UK),6,Agricultural in County Fermanagh
2404,,Catherine McKinnell,labour,4125,24818,Land and property (within or outside the UK),6,Residential in Northumberland
2410,,Tom Tugendhat,conservative,4462,25374,Land and property (within or outside the UK),6,Residential in Essonne
2411,,Tom Tugendhat,conservative,4462,25374,Land and property (within or outside the UK),6,Agricultural in Essonne
2413,,Matt Western,labour,4617,25701,Land and property (within or outside the UK),6,Residential in Dorset
2418,,Jerome Mayhew,conservative,4739,25904,Land and property (within or outside the UK),6,Agricultural in Suffolk
2419,,Jerome Mayhew,conservative,4739,25904,Land and property (within or outside the UK),6,Residential in Co Cork
2420,,Jerome Mayhew,conservative,4739,25904,Land and property (within or outside the UK),6,Residential in Norfolk
2421,,Jerome Mayhew,conservative,4739,25904,Land and property (within or outside the UK),6,Residential in London
2422,,Jerome Mayhew,conservative,4739,25904,Land and property (within or outside the UK),6,Residential in Suffolk
2428,,Wera Hobhouse,liberal-democrat,4602,25648,Land and property (within or outside the UK),6,Residential in Rochdale Metropolitan Borough
2430,,Andrew Griffith,conservative,4874,25927,Land and property (within or outside the UK),6,Residential in London
2431,,Andrew Griffith,conservative,4874,25927,Land and property (within or outside the UK),6,Residential in Cornwall
2432,,Andrew Griffith,conservative,4874,25927,Land and property (within or outside the UK),6,Residential in Chichester District
2435,,Rebecca Harris,conservative,3948,24731,Land and property (within or outside the UK),6,Residential in Unspecified
2442,,Apsana Begum,labour,4790,25914,Shareholdings,7,Shares in Apsana Begum Ltd
2443,,Saqib Bhatti,conservative,4818,25847,Shareholdings,7,Shares in Younis Bhatti & Co. Ltd
2444,,Saqib Bhatti,conservative,4818,25847,Shareholdings,7,Shares in West Central Ltd
2452,,Richard Burgon,labour,4493,25391,Shareholdings,7,Shares in Richard Burgon Campaigns Ltd
2454,,Mr Alistair Carmichael,liberal-democrat,1442,10785,Shareholdings,7,Shares in Coillabus Farms
2456,,Sir Christopher Chope,conservative,242,10103,Shareholdings,7,Shares in Carclew Limited
2457,,Sir Geoffrey Clifton-Brown,conservative,249,10119,Shareholdings,7,Shares in Gresham Hall Glamping Ltd
2458,,Sir Geoffrey Cox,conservative,1508,11541,Shareholdings,7,Shares in Thomas More International Ltd
2459,,Sir Geoffrey Cox,conservative,1508,11541,Shareholdings,7,Shares in Thomas More Property Holdings Ltd
2464,,Sarah Dyke,liberal-democrat,4995,26270,Shareholdings,7,Shares in Vintage Ghetto
2469,,Bill Esterson,labour,4061,24905,Shareholdings,7,Shares in Bill Esterson Campaigns Ltd
2472,,John Finucane,sinn-fein,4823,25821,Shareholdings,7,Shares in Finucane Toner Ltd
2487,,Wera Hobhouse,liberal-democrat,4602,25648,Shareholdings,7,Shares in Compotex GmbH
2488,,Kevin Hollinrake,conservative,4474,25415,Shareholdings,7,Shares in Habitats Online Ltd
2489,,Sir Jeremy Hunt,conservative,1572,11859,Shareholdings,7,Shares in Mare Pond Properties Ltd
2500,,Peter Kyle,labour,4505,25418,Shareholdings,7,Shares in Progression Ltd
2501,,Peter Kyle,labour,4505,25418,Shareholdings,7,Shares in The Argument Ltd
2502,,Chris Law,scottish-national-party,4403,25270,Shareholdings,7,Shares in CMAL Limited
2503,,Clive Lewis,labour,4500,25356,Shareholdings,7,Shares in Toussaint Ventures Ltd
2509,,Kit Malthouse,conservative,4495,25346,Shareholdings,7,Shares in County Finance Group Ltd
2512,,Jerome Mayhew,conservative,4739,25904,Shareholdings,7,Shares in Thorpe and Felthorpe Trust
2514,,Esther McVey,conservative,4084,24882,Shareholdings,7,Shares in Blue Collar Productions
2517,,Wendy Morton,conservative,4358,25342,Shareholdings,7,Shares in DM Electronics Ltd
2519,,Kate Osborne,labour,4783,25794,Shareholdings,7,Shares in Kate Osborne Campaigns Ltd
2520,,Taiwo Owatemi,labour,4779,25915,Shareholdings,7,Shares in Afrika Connekt Ltd
2521,,Chris Philp,conservative,4503,25377,Shareholdings,7,Shares in Pluto Capital Management LLP
2522,,Chris Philp,conservative,4503,25377,Shareholdings,7,Shares in Millgap Ltd
2523,,Chris Philp,conservative,4503,25377,Shareholdings,7,Shares in Pluto Partners LLP
2526,,Chris Philp,conservative,4503,25377,Shareholdings,7,Shares in Pluto Development Partners LLP
2527,,Lucy Powell,labourco-operative,4263,25165,Shareholdings,7,Shares in New Road Management
2528,,Mark Pritchard,conservative,1576,11946,Shareholdings,7,Shares in MAP Advisory Ltd
2536,,Chris Skidmore,unknown,4021,24713,Shareholdings,7,Shares in Bosworth Ltd
2542,,Jamie Stone,liberal-democrat,4612,25668,Shareholdings,7,Shares in Highland Fine Houses Ltd
2543,,Sir Mel Stride,conservative,3935,24914,Shareholdings,7,Shares in Venture Marketing Group Ltd
2544,,Graham Stuart,conservative,1482,11406,Shareholdings,7,Shares in CSL Publishing Ltd
2545,,Zarah Sultana,your-party,4786,25909,Shareholdings,7,Shares in Zarah Sultana Campaigns Ltd
2552,,Sir Gavin Williamson,conservative,4108,24729,Shareholdings,7,Shares in Gratton Lansdowne
2553,,Daniel Zeichner,labour,4382,25386,Shareholdings,7,Shares in Pettitts Ltd
2561,,Mark Garnier,conservative,4074,24824,Shareholdings,7,Shares in Kemyel Ltd
2569,,Anna McMorrin,labour,4632,25647,Shareholdings,7,Shares in Llais Ltd (inactive)
2572,,Ian Murray,labour,3966,24872,Shareholdings,7,Shares in 100MPH Events Limited (dormant)
2573,,Brendan O'Hara,scottish-national-party,4371,25370,Shareholdings,7,Shares in Oh! Television (not trading)
2588,,Hilary Benn,labour,413,10669,Land and property (within or outside the UK),6,Other in Essex
2591,,Saqib Bhatti,conservative,4818,25847,Land and property (within or outside the UK),6,Residential in Walsall
2592,,Saqib Bhatti,conservative,4818,25847,Land and property (within or outside the UK),6,Residential in Walsall
2609,,Mr Alistair Carmichael,liberal-democrat,1442,10785,Land and property (within or outside the UK),6,"Property in Islay, Argyll"
2617,,Sir Geoffrey Clifton-Brown,conservative,249,10119,Land and property (within or outside the UK),6,Agricultural in Norfolk
2618,,Andrew Bowie,conservative,4601,25703,Miscellaneous,8,"Unpaid director of Conservative Union Research Unit Ltd, which will provide research and briefings to Members on topics related to strengthening the union of the United Kingdom."
