id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,visit_locations__country_1,visit_locations__destination_1,purpose,start_date,end_date,appg,donors__name_1,donors__is_private_individual_1,donors__public_address_1,donors__payment_type_1,donors__payment_description_1,donors__value_1,donors__is_sole_beneficiary_1,link,visit_locations__country_2,visit_locations__destination_2,donors__name_2,donors__is_private_individual_2,donors__public_address_2,donors__payment_type_2,donors__payment_description_2,donors__value_2,donors__is_sole_beneficiary_2,donors__name_3,donors__is_private_individual_3,donors__public_address_3,donors__payment_type_3,donors__payment_description_3,donors__value_3,donors__is_sole_beneficiary_3,donors__name_4,donors__is_private_individual_4,donors__public_address_4,donors__payment_type_4,donors__payment_description_4,donors__value_4,donors__is_sole_beneficiary_4,donors__name_5,donors__is_private_individual_5,donors__public_address_5,donors__payment_type_5,donors__payment_description_5,donors__value_5,donors__is_sole_beneficiary_5,visit_locations__country_3,visit_locations__destination_3,category_code
14164,International visit to Qatar between 05 December 2025 and 08 December 2025,,2025-12-17,2025-12-17,,Visits outside the UK,4267,25168,labour,Sarah Champion,Qatar,Doha,"To attend the Doha Forum on Diplomacy, Dialogue and Diversity and meetings with Qatari ministers to discuss Conflict Resolution.",,,,Doha Forum Ministry of Foreign Affairs of the state of Qatar,0,"Al Mirqab Tower, West Bay, Doha Qatar",In kind,Flights (£5233) and accommodation (£405),5638,1,https://interests-api.parliament.uk/api/v1/Interests/14164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14149,International visit to Italy between 24 October 2025 and 26 October 2025,,2025-12-16,2025-12-16,,Visits outside the UK,5265,26581,liberal-democrat,James MacCleary,Italy,,To attend the Economic and Finance Conference by invitation,,,,Konrad Adenauer Stiftung,0,"63 Eccleston Square, London SW1V 1PH",In kind,"Flights, accommodation and transfers",889.45,1,https://interests-api.parliament.uk/api/v1/Interests/14149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14156,International visit to Qatar between 05 December 2025 and 08 December 2025,,2025-12-16,2025-12-16,,Visits outside the UK,5238,26580,labour,Alex Ballinger,Qatar,Doha,"To participate in the Doha Forum 2025 on regional diplomacy and dialogue. Included meetings with Qatari ministers, ministers from other countries and key multilateral partners to discuss efforts to resolve regional conflicts. This visit is relevant to my role as a member of the Foreign Affairs Select Committee.",,,,Doha Forum,0,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights (£5,581), food and accommodation (£404)",5985,1,https://interests-api.parliament.uk/api/v1/Interests/14156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14159,International visit to United States between 30 November 2025 and 05 December 2025,,2025-12-16,2025-12-16,,Visits outside the UK,5347,26628,conservative,David Reed,United States,Washington DC,"Cross-party delegation to strengthen transatlantic relations and to discuss UK-US foreign policy priorities, challenges and opportunities with members of Congress and policymakers.",,,,Coalition for Global Prosperity,0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£1,968.73), accommodation (£1,005.08), local transport (£519.47) and food/miscellaneous (£669.93)",4163.21,1,https://interests-api.parliament.uk/api/v1/Interests/14159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14151,International visit to United States between 30 November 2025 and 05 December 2025,,2025-12-16,2025-12-16,,Visits outside the UK,4125,24818,labour,Catherine McKinnell,United States,Washington DC,"Cross-party delegation to strengthen transatlantic relations and to discuss UK-US foreign policy priorities, challenges and opportunities with members of Congress and policymakers",,,,Coalition for Global Prosperity,0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£1,968.73), accommodation (£1,038.58), local transport (£519.47) and food/miscellaneous (£689.96)",4216.74,1,https://interests-api.parliament.uk/api/v1/Interests/14151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14154,International visit to United States between 30 November 2025 and 05 December 2025,,2025-12-16,2025-12-16,,Visits outside the UK,5089,26354,conservative,Ben Obese-Jecty,United States,Washington DC,"Cross-party delegation to strengthen transatlantic relations and to discuss UK-US foreign policy priorities, challenges, and opportunities with members of Congress and policymakers.",,,,Coalition for Global Prosperity,0,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£1,967.94), accommodation (£1,005.08), local transport (£519.86), food/miscellaneous (£720.17)",4213.05,1,https://interests-api.parliament.uk/api/v1/Interests/14154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14137,International visit to Finland between 26 November 2025 and 29 November 2025,,2025-12-15,2025-12-15,,Visits outside the UK,5174,26441,labour,Fred Thomas,Finland,,"Study trip undertaken by a member of my staff to learn about
comprehensive security, Finnish and foreign security policy, and Finland's accession into NATO.",,,,Embassy of Finland,0,"38 Chesham Place, London, SW1X 8HW",In kind,"Flights (£469.53), accommodation (£422.08), meals (£149.22), Miscellaneous incl. transport (£51.79) for my Parliamentary assistant",1092.62,0,https://interests-api.parliament.uk/api/v1/Interests/14137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14076,International visit to Brazil between 10 November 2025 and 17 November 2025,,2025-12-15,2025-12-15,,Visits outside the UK,5278,26542,labour,Uma Kumaran,Brazil,,"Part of the cross party delegation of members to COP30, to meet legislators, counterparts, UN officials and experts to build relations and have discussions on international climate process.",,,,Energy & Climate Intelligence Unit,0,"180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£1,339.33), flights (£2,418.72) and subsistence received (£411.53)",4169.58,1,https://interests-api.parliament.uk/api/v1/Interests/14076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14130,International visit to Finland between 25 November 2025 and 28 November 2025,,2025-12-12,2025-12-12,,Visits outside the UK,4805,25906,conservative,Alicia Kearns,Finland,,"This study trip to Finland provided an opportunity to discover insights into the Finnish Society and the concept of comprehensive security, comprised of societal resilience, national defence and internal security.",,,,Embassy of Finland,0,"38 Chesham Place, London SW1X 8HW",In kind,"My Parliamentary Assistant attended this trip, following an invitation to do so by the Finnish Embassy. Flights, accommodation, sustenance, and transport",1084,0,https://interests-api.parliament.uk/api/v1/Interests/14130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14096,International visit to Brazil between 09 November 2025 and 17 November 2025,,2025-12-08,2025-12-08,,Visits outside the UK,5088,26452,labour,Sarah Coombes,Brazil,,Attendance of COP30 to meet legislators and experts and to build knowledge of the international climate process.,,,,Energy & Climate Intelligence Unit,0,"180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£1,339.33), flights (£2,418.72) and maximum subsistence received (£ 411.5)",4169.58,1,https://interests-api.parliament.uk/api/v1/Interests/14096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14074,International visit to Poland between 03 November 2025 and 05 November 2025,,2025-12-04,2025-12-04,,Visits outside the UK,5321,26570,liberal-democrat,Mr Paul Kohler,Poland,Auschwitz,To visit Auschwitz as a cross-party group. The purpose was to learn from each other how to promote peace.,,,,European Jewish Association,0,"Rue du Cornet 22, 1040 Etterbeek, Belgium",In kind,Part of the flights and accommodation have been provided for this trip. (£350 for both),350,1,https://interests-api.parliament.uk/api/v1/Interests/14074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14067,International visit to Belgium between 26 October 2025 and 27 October 2025,,2025-12-04,2025-12-04,,Visits outside the UK,5149,26449,labour,Amanda Hack,Belgium,Brussels,"In my role as Vice Chair of the APPG, we were invited to Coca Cola to their development site",,,Food and Drink,Coca-Cola Europacific Partners plc,0,"Pemberton House, Bakers Road, Uxbridge UB8 1EZ",In kind,Train travel via Eurostar (£300) and overnight accommodation (£160),460,1,https://interests-api.parliament.uk/api/v1/Interests/14067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14048,International visit to Austria between 06 November 2025 and 07 November 2025,,2025-12-03,2025-12-03,,Visits outside the UK,4462,25374,conservative,Tom Tugendhat,Austria,Vienna,Speaking at the Global Peter Drucker Forum on the overlap between business and politics.,,,,PDSA Veranstaltungs-und Betriebs GmbH,0,"Thurngasse 13/18, 1090 Wien, Austria",In kind,Return flights (£743.32) and one night's accommodation including breakfast (£247.95),991.27,1,https://interests-api.parliament.uk/api/v1/Interests/14048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14039,International visit to Taiwan between 03 November 2025 and 08 November 2025,,2025-12-02,2025-12-02,,Visits outside the UK,5347,26628,conservative,David Reed,Taiwan,,"Visit organised by RUSI in partnership with the Taiwanese Representative Office in London, giving participants a detailed introduction to Taiwan’s political and security landscape. It included high-level meetings with key ministries and agencies, especially relating to defence and security.",,,,Taiwan Ministry of Foreign Affairs,0,"Ministry of Foreign Affairs, 2 Ketagalan Blvd., Zhongzheng District, Taipei City 100202 Taiwan (Republic of China)",In kind,"Flights (£4691.52), accommodation (£945.48), transport (£180), food and refreshments (£260)",6077,1,https://interests-api.parliament.uk/api/v1/Interests/14039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14047,International visit to Brazil between 11 November 2025 and 19 November 2025,,2025-12-02,2025-12-02,,Visits outside the UK,5078,26421,liberal-democrat,Pippa Heylings,Brazil,"Belem, Para",Cross-party MP attendance of COP30 to meet legislators and experts and to gain knowledge of key issues of this next stage of the international climate process.,,,,Energy and Climate Intelligence Unit,0,"Energy and Climate Intelligence Unit, 180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£539.91), flight (£2,271.72) and maximum subsistence received (£383.64)",3195.27,1,https://interests-api.parliament.uk/api/v1/Interests/14047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14014,International visit to Poland between 02 November 2025 and 04 November 2025,,2025-11-30,2025-12-01,,Visits outside the UK,5146,26408,labour,Michael Payne,Poland,,Invited to commemoration of Kristallnacht at Auschwitz-Birkenau and Krakow.,,,,European Jewish Association,0,"Rue du Cornet 22, 1040 Brussels",In kind,"Flights (£211), accommodation (£166), food and local transport (£175). Person accompanying me received food and local transport only (to the value £175)",727,0,https://interests-api.parliament.uk/api/v1/Interests/14014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14020,International visit to Switzerland between 05 November 2025 and 08 November 2025,,2025-12-01,2025-12-01,,Visits outside the UK,5168,26541,labour,Adam Jogee,Switzerland,Berne and Zurich,Cross party delegation of MPs focused on what lessons the United Kingdom can learn from Switzerland’s rail/transport network and Vocational and their Professional Education and Training (VPET) system.,,,,"Federal Department of Foreign Affairs, Switzerland",0,"Embassy of Switzerland in the United Kingdom, 16-18 Montagu Place, London W1H 2BQ",In kind,"Travel (£380), accommodation (£990), in-country travel (£290) and meals (£240)",1900,1,https://interests-api.parliament.uk/api/v1/Interests/14020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14004,International visit to Brazil between 11 November 2025 and 18 November 2025,,2025-11-28,2025-12-01,,Visits outside the UK,5100,26355,conservative,Blake Stephenson,Brazil,"Belém, Pará",Attendance of COP30 to meet legislators and experts and to build knowledge of the international climate process.,,,,Energy and Climate Intelligence Unit,0,"180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£292.41), Flights (£2,271.72) and  Maximum subsistence received (£835.64)",3339.77,1,https://interests-api.parliament.uk/api/v1/Interests/14004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14029,International visit to Malta between 14 November 2025 and 16 November 2025,,2025-12-01,2025-12-01,,Visits outside the UK,5355,26635,conservative,Sarah Bool,Malta,,To attend the Global Parliamentary Advocacy Forum organised by Parliamentarians for Diabetes Global Network (PDGN),,,,Parliamentarians for Diabetes Global Network (PDGN Limited - Company No. 10339168),0,"44 Howard Road, New Malden, Surrey KT3 4EA",In kind,"Flights (£359.95), accommodation (£266.89), half day meal, coffee and beverages package (£93.49) and airport transfers (£50.04)",770.37,1,https://interests-api.parliament.uk/api/v1/Interests/14029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14016,International visit to Brazil between 11 November 2025 and 17 November 2025,,2025-12-01,2025-12-01,,Visits outside the UK,4657,25618,labourco-operative,Anneliese Dodds,Brazil,"Belém, Pará",Attendance of COP30 to meet legislators and experts and to build knowledge of the international climate process.,,,,Energy & Climate Intelligence Unit,0,"180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£539.91), flights (£2,271.72) and maximum subsistence received (£383.64)",3195.17,1,https://interests-api.parliament.uk/api/v1/Interests/14016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14034,International visit to Spain between 06 November 2025 and 07 November 2025,,2025-12-01,2025-12-01,,Visits outside the UK,4823,25821,sinn-fein,John Finucane,Spain,,"Panellist at the the International Conference of the Association, titled: TORTURE. Impunity: guarantees for reparation and non-repetition",,,,Nafarroako Torturatuen Sarea Elkartea (Association of Torture Victims of Navarre),0,Calle Amaya 2C 31002 Pamplona-Navarra (Spain),In kind,"Flights (£275.61), accommodation (£119.43) and meals (£73.15)",468.19,1,https://interests-api.parliament.uk/api/v1/Interests/14034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14015,International visit to Poland between 02 November 2025 and 04 November 2025,,2025-11-30,2025-12-01,,Visits outside the UK,5287,26549,labour,Tim Roca,Poland,,Invited to commemoration of Kristallnacht at Auschwitz-Birkenau and Krakow.,,,,European Jewish Association,0,"Rue du Cornet 22, 1040 Brussels",In kind,"Flights (£211), accommodation (£166), food and local transport (£175)",552,1,https://interests-api.parliament.uk/api/v1/Interests/14015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13907,International visit to Italy between 03 November 2025 and 09 November 2025,,2025-11-28,2025-11-28,,Visits outside the UK,4409,25385,labour,Naz Shah,Italy,,"To attend the annual Concordia forum retreat, including the youth programme,",,,,The Concordia Forum,0,"254 Chapman Road, Ste 208 8331, Newark, DE19702",In kind,"Flights (£349.94), accommodation (£176.15), internal transport (£44.40) and Delegate package for Concordia Forum Annual Retreat 2025 (6-9 Nov at Verdura Resort, Sicily, worth standard delegate rate approx £1,893.29)",2463.78,1,https://interests-api.parliament.uk/api/v1/Interests/13907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14001,International visit to France between 19 November 2025 and 22 November 2025,,2025-11-28,2025-11-28,,Visits outside the UK,5118,26396,labour,Chris Curtis,France,,"TO understand how France is building urban extensions with beautiful buildings, trams, and funded infrastructure.",,,,Create Streets Foundation,0,"81 Lambeth Walk, London SE11 6DX UK",In kind,"Eurostar London to Paris standard class return (£255.00 ), return train from Paris to Angers (£99.53), hotel single rooms for two nights (£375.00), meals for two days, including lunch and dinner, (£120.00) and local travel via metro and tram where required (40.00)",889.53,1,https://interests-api.parliament.uk/api/v1/Interests/14001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13979,International visit to Bahrain between 31 October 2025 and 03 November 2025,,2025-11-27,2025-11-27,,Visits outside the UK,4656,25689,liberal-democrat,Layla Moran,Bahrain,Manama,"Attending the Manama Dialogue to debate the Middle East’s foreign-policy, defence and security challenges",,,,Kingdom of Bahrain,0,"30 Belgrave Square, London SW1X 8QB",In kind,"Flights (£652)
2 nights accommodation and dinner (£510)",1162,1,https://interests-api.parliament.uk/api/v1/Interests/13979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
14003,International visit to Gibraltar between 15 November 2025 and 16 November 2025,,2025-11-27,2025-11-27,,Visits outside the UK,1572,11859,conservative,Sir Jeremy Hunt,Gibraltar,,Attendance at a literary festival,,,,Gibraltar Tourist Board,0,"Eurosuites, 3rd floor, Block4, Eurotowers, Europort Rd, Gibraltar",In kind,"Flights, UK airport transfers, hotel for myself and my wife and a speaking fee",1590.44,0,https://interests-api.parliament.uk/api/v1/Interests/14003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
13976,International visit to Bahrain between 30 October 2025 and 03 November 2025,,2025-11-27,2025-11-27,,Visits outside the UK,4066,24778,conservative,Priti Patel,Bahrain,Manama,"To attend the Manama Dialogue and associated meetings in my capacity as the Shadow Secretary of State for Foreign, Commonwealth and Development Affairs, accompanied by a CCHQ Adviser.",,,,Bahrain Ministry of Foreign Affairs,0,"PO Box 547, Government Road, Manama.",In kind,"Flights, accommodation, hospitality and travel provided to myself and to a CCHQ adviser. Return flights (estimated value of £6,312 for two people return travel); Hotel Accommodation (estimated value of £3,600), Food (£300 estimated), Travel within country including airport transfers (£87 estimated)",10299,0,https://interests-api.parliament.uk/api/v1/Interests/13976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
